From;To;ID 2873 - PM2.5
"13:30 21/07";"14:30 21/07";"2"
"14:30 21/07";"15:30 21/07";"2"
"15:30 21/07";"16:30 21/07";"1"
"16:30 21/07";"17:30 21/07";"1"
"17:30 21/07";"18:30 21/07";"2"
"18:30 21/07";"19:30 21/07";"1"
"19:30 21/07";"20:30 21/07";"2"
"20:30 21/07";"21:30 21/07";"2"
"21:30 21/07";"22:30 21/07";"2"
"22:30 21/07";"23:30 21/07";"3"
"23:30 21/07";"00:30 22/07";"3"
"00:30 22/07";"01:30 22/07";"4"
"01:30 22/07";"02:30 22/07";"4"
"02:30 22/07";"03:30 22/07";"4"
"03:30 22/07";"04:30 22/07";"4"
"04:30 22/07";"05:30 22/07";"4"
"05:30 22/07";"06:30 22/07";"4"
"06:30 22/07";"07:30 22/07";"4"
"07:30 22/07";"08:30 22/07";"6"
"08:30 22/07";"09:30 22/07";"9"
"09:30 22/07";"10:30 22/07";"5"
"10:30 22/07";"11:30 22/07";"4"
"11:30 22/07";"12:30 22/07";"2"
"12:30 22/07";"13:30 22/07";"2"
"13:30 22/07";"14:30 22/07";"1"
"14:30 22/07";"15:30 22/07";"1"
"15:30 22/07";"16:30 22/07";"1"
"16:30 22/07";"17:30 22/07";"1"
"17:30 22/07";"18:30 22/07";"1"
"18:30 22/07";"19:30 22/07";"1"
"19:30 22/07";"20:30 22/07";"1"
"20:30 22/07";"21:30 22/07";"1"
"21:30 22/07";"22:30 22/07";"2"
"22:30 22/07";"23:30 22/07";"2"
"23:30 22/07";"00:30 23/07";"3"
"00:30 23/07";"01:30 23/07";"7"
"01:30 23/07";"02:30 23/07";"5"
"02:30 23/07";"03:30 23/07";"4"
"03:30 23/07";"04:30 23/07";"6"
"04:30 23/07";"05:30 23/07";"5"
"05:30 23/07";"06:30 23/07";"5"
"06:30 23/07";"07:30 23/07";"5"
"07:30 23/07";"08:30 23/07";"6"
"08:30 23/07";"09:30 23/07";"6"
"09:30 23/07";"10:30 23/07";"6"
"10:30 23/07";"11:30 23/07";"5"
"11:30 23/07";"12:30 23/07";"3"
"12:30 23/07";"13:30 23/07";"2"
"13:30 23/07";"14:30 23/07";"1"
"14:30 23/07";"15:30 23/07";"1"
"15:30 23/07";"16:30 23/07";"2"
"16:30 23/07";"17:30 23/07";"3"
"17:30 23/07";"18:30 23/07";"3"
"18:30 23/07";"19:30 23/07";"2"
"19:30 23/07";"20:30 23/07";"2"
"20:30 23/07";"21:30 23/07";"2"
"21:30 23/07";"22:30 23/07";"3"
"22:30 23/07";"23:30 23/07";"4"
"23:30 23/07";"00:30 24/07";"4"
"00:30 24/07";"01:30 24/07";"5"
"01:30 24/07";"02:30 24/07";"6"
"02:30 24/07";"03:30 24/07";"6"
"03:30 24/07";"04:30 24/07";"7"
"04:30 24/07";"05:30 24/07";"8"
"05:30 24/07";"06:30 24/07";"10"
"06:30 24/07";"07:30 24/07";"11"
"07:30 24/07";"08:30 24/07";"14"
"08:30 24/07";"09:30 24/07";"14"
"09:30 24/07";"10:30 24/07";"11"
"10:30 24/07";"11:30 24/07";"9"
"11:30 24/07";"12:30 24/07";"6"
"12:30 24/07";"13:30 24/07";"9"
"13:30 24/07";"14:30 24/07";"5"
"14:30 24/07";"15:30 24/07";"5"
"15:30 24/07";"16:30 24/07";"4"
"16:30 24/07";"17:30 24/07";"4"
"17:30 24/07";"18:30 24/07";"3"
"18:30 24/07";"19:30 24/07";"3"
"19:30 24/07";"20:30 24/07";"4"
"20:30 24/07";"21:30 24/07";"6"
"21:30 24/07";"22:30 24/07";"7"
"22:30 24/07";"23:30 24/07";"8"
"23:30 24/07";"00:30 25/07";"10"
"00:30 25/07";"01:30 25/07";"14"
"01:30 25/07";"02:30 25/07";"16"
"02:30 25/07";"03:30 25/07";"18"
"03:30 25/07";"04:30 25/07";"19"
"04:30 25/07";"05:30 25/07";"18"
"05:30 25/07";"06:30 25/07";"18"
"06:30 25/07";"07:30 25/07";"17"
"07:30 25/07";"08:30 25/07";"19"
"08:30 25/07";"09:30 25/07";"19"
"09:30 25/07";"10:30 25/07";"19"
"10:30 25/07";"11:30 25/07";"17"
"11:30 25/07";"12:30 25/07";"11"
"12:30 25/07";"13:30 25/07";"6"
"13:30 25/07";"14:30 25/07";"5"
"14:30 25/07";"15:30 25/07";"5"
"15:30 25/07";"16:30 25/07";"4"
"16:30 25/07";"17:30 25/07";"3"
"17:30 25/07";"18:30 25/07";"3"
"18:30 25/07";"19:30 25/07";"4"
"19:30 25/07";"20:30 25/07";"3"
"20:30 25/07";"21:30 25/07";"3"
"21:30 25/07";"22:30 25/07";"4"
"22:30 25/07";"23:30 25/07";"3"
"23:30 25/07";"00:30 26/07";"4"
"00:30 26/07";"01:30 26/07";"8"
"01:30 26/07";"02:30 26/07";"11"
"02:30 26/07";"03:30 26/07";"20"
"03:30 26/07";"04:30 26/07";"18"
"04:30 26/07";"05:30 26/07";"18"
"05:30 26/07";"06:30 26/07";"19"
"06:30 26/07";"07:30 26/07";"17"
"07:30 26/07";"08:30 26/07";"20"
"08:30 26/07";"09:30 26/07";"21"
"09:30 26/07";"10:30 26/07";"17"
"10:30 26/07";"11:30 26/07";"13"
"11:30 26/07";"12:30 26/07";"9"
"12:30 26/07";"13:30 26/07";"5"
"13:30 26/07";"14:30 26/07";"4"
"14:30 26/07";"15:30 26/07";"4"
"15:30 26/07";"16:30 26/07";"4"
"16:30 26/07";"17:30 26/07";"4"
"17:30 26/07";"18:30 26/07";"4"
"18:30 26/07";"19:30 26/07";"4"
"19:30 26/07";"20:30 26/07";"4"
"20:30 26/07";"21:30 26/07";"5"
"21:30 26/07";"22:30 26/07";"5"
"22:30 26/07";"23:30 26/07";"6"
"23:30 26/07";"00:30 27/07";"8"
"00:30 27/07";"01:30 27/07";"9"
"01:30 27/07";"02:30 27/07";"9"
"02:30 27/07";"03:30 27/07";"9"
"03:30 27/07";"04:30 27/07";"10"
"04:30 27/07";"05:30 27/07";"11"
"05:30 27/07";"06:30 27/07";"11"
"06:30 27/07";"07:30 27/07";"13"
"07:30 27/07";"08:30 27/07";"12"
"08:30 27/07";"09:30 27/07";"16"
